,Id,Probability
26502,26502,0.32902443
26503,26503,0.83511275
26504,26504,0.28827477
26505,26505,0.7313542
26506,26506,0.28642732
26507,26507,0.38008252
26508,26508,0.28084722
26509,26509,0.83511275
26510,26510,0.50354344
26511,26511,0.2161924
26512,26512,0.40026894
26513,26513,0.5028613
26514,26514,0.50232077
26515,26515,0.13048396
26516,26516,0.45046246
26517,26517,0.20518821
26518,26518,0.3023464
26519,26519,0.5368009
26520,26520,0.48389533
26521,26521,0.08079445
26522,26522,0.30297703
26523,26523,0.28615955
26524,26524,0.3502614
26525,26525,0.08243567
26526,26526,0.44427806
26527,26527,0.36999464
26528,26528,0.18421924
26529,26529,0.6015925
26530,26530,0.36040574
26531,26531,0.29285955
26532,26532,0.83511275
26533,26533,0.13062724
26534,26534,0.5248254
26535,26535,0.77550876
26536,26536,0.83511275
26537,26537,0.43037367
26538,26538,0.59160674
26539,26539,0.4166859
26540,26540,0.19589552
26541,26541,0.8298009
26542,26542,0.046536207
26543,26543,0.3898724
26544,26544,0.3182127
26545,26545,0.43093815
26546,26546,0.16171864
26547,26547,0.28812584
26548,26548,0.31748447
26549,26549,0.0916729
26550,26550,0.39207152
26551,26551,0.19532996
26552,26552,0.31254065
26553,26553,0.34300417
26554,26554,0.7753869
26555,26555,0.815959
26556,26556,0.16203979
26557,26557,0.52951556
26558,26558,0.1783014
26559,26559,0.29235977
26560,26560,0.38376427
26561,26561,0.37325907
26562,26562,0.112526566
26563,26563,0.36388215
26564,26564,0.3325434
26565,26565,0.12058577
26566,26566,0.16301566
26567,26567,0.83511275
26568,26568,0.7655642
26569,26569,0.30432928
26570,26570,0.25523072
26571,26571,0.83511275
26572,26572,0.3500983
26573,26573,0.40353292
26574,26574,0.23055121
26575,26575,0.3411466
26576,26576,0.24903405
26577,26577,0.19606102
26578,26578,0.066339016
26579,26579,0.7408157
26580,26580,0.17411384
26581,26581,0.067961395
26582,26582,0.41571674
26583,26583,0.60868883
26584,26584,0.750463
26585,26585,0.34918037
26586,26586,0.31814566
26587,26587,0.14744079
26588,26588,0.83277684
26589,26589,0.30367094
26590,26590,0.17323408
26591,26591,0.6229652
26592,26592,0.12960413
26593,26593,0.39089745
26594,26594,0.5490928
26595,26595,0.4513425
26596,26596,0.19037172
26597,26597,0.06615031
26598,26598,0.14397338
26599,26599,0.13878524
26600,26600,0.33189547
26601,26601,0.37179524
26602,26602,0.17469016
26603,26603,0.21345773
26604,26604,0.2790076
26605,26605,0.2174511
26606,26606,0.07405791
26607,26607,0.72068226
26608,26608,0.5457721
26609,26609,0.28034952
26610,26610,0.10341239
26611,26611,0.13608038
26612,26612,0.18775842
26613,26613,0.107233256
26614,26614,0.25796163
26615,26615,0.16933939
26616,26616,0.68717444
26617,26617,0.8141829
26618,26618,0.44381014
26619,26619,0.090851426
26620,26620,0.048508376
26621,26621,0.09085199
26622,26622,0.2559117
26623,26623,0.16921654
26624,26624,0.1198087
26625,26625,0.15754998
26626,26626,0.38082662
26627,26627,0.69158596
26628,26628,0.47020206
26629,26629,0.3821756
26630,26630,0.37922388
26631,26631,0.13053784
26632,26632,0.11113685
26633,26633,0.33593637
26634,26634,0.09641069
26635,26635,0.53284127
26636,26636,0.05301726
26637,26637,0.10145876
26638,26638,0.42462084
26639,26639,0.46620354
26640,26640,0.21087724
26641,26641,0.31386027
26642,26642,0.11728272
26643,26643,0.42464095
26644,26644,0.07970917
26645,26645,0.689497
26646,26646,0.3553198
26647,26647,0.25983644
26648,26648,0.2662986
26649,26649,0.37511152
26650,26650,0.5796929
26651,26651,0.5870525
26652,26652,0.084000796
26653,26653,0.4138428
26654,26654,0.31432205
26655,26655,0.28383452
26656,26656,0.17477661
26657,26657,0.17300373
26658,26658,0.106227815
26659,26659,0.58915186
26660,26660,0.29576635
26661,26661,0.23789802
26662,26662,0.8066461
26663,26663,0.44801813
26664,26664,0.5046708
26665,26665,0.5120796
26666,26666,0.33973813
26667,26667,0.09392515
26668,26668,0.14338875
26669,26669,0.43651238
26670,26670,0.28708863
26671,26671,0.27606863
26672,26672,0.47785586
26673,26673,0.20258048
26674,26674,0.41912806
26675,26675,0.5322752
26676,26676,0.27281353
26677,26677,0.3949343
26678,26678,0.105679184
26679,26679,0.22267044
26680,26680,0.50682276
26681,26681,0.26559842
26682,26682,0.83511275
26683,26683,0.39408615
26684,26684,0.21228403
26685,26685,0.060252756
26686,26686,0.06476092
26687,26687,0.78723824
26688,26688,0.31336355
26689,26689,0.82314736
26690,26690,0.7808533
26691,26691,0.4365652
26692,26692,0.3284642
26693,26693,0.15077195
26694,26694,0.51524615
26695,26695,0.6464484
26696,26696,0.51441586
26697,26697,0.45930696
26698,26698,0.27650785
26699,26699,0.3361858
26700,26700,0.448799
26701,26701,0.17238647
26702,26702,0.39241457
26703,26703,0.15208852
26704,26704,0.22584322
26705,26705,0.25759548
26706,26706,0.21305484
26707,26707,0.17134145
26708,26708,0.20950887
26709,26709,0.13624811
26710,26710,0.032187402
26711,26711,0.4102735
26712,26712,0.19085407
26713,26713,0.09289527
26714,26714,0.19487959
26715,26715,0.36485684
26716,26716,0.58034325
26717,26717,0.05740288
26718,26718,0.3770054
26719,26719,0.16468781
26720,26720,0.83511275
26721,26721,0.34425014
26722,26722,0.46388444
26723,26723,0.6815736
26724,26724,0.28492716
26725,26725,0.35673776
26726,26726,0.7944155
26727,26727,0.1998122
26728,26728,0.8327291
26729,26729,0.28964928
26730,26730,0.57694554
26731,26731,0.20882937
26732,26732,0.6500731
26733,26733,0.39360726
26734,26734,0.41843945
26735,26735,0.60858536
26736,26736,0.0353415
26737,26737,0.06897941
26738,26738,0.12040782
26739,26739,0.34514675
26740,26740,0.5046543
26741,26741,0.25222838
26742,26742,0.26724377
26743,26743,0.40444908
26744,26744,0.83511275
26745,26745,0.36728728
26746,26746,0.74818385
26747,26747,0.13776559
26748,26748,0.7816274
26749,26749,0.83511275
26750,26750,0.83511275
26751,26751,0.38192192
26752,26752,0.12371346
26753,26753,0.22996292
26754,26754,0.1116575
26755,26755,0.13487452
26756,26756,0.18617705
26757,26757,0.39773825
26758,26758,0.8095046
26759,26759,0.4324897
26760,26760,0.284576
26761,26761,0.8294678
26762,26762,0.773504
26763,26763,0.15432078
26764,26764,0.07861951
26765,26765,0.29971594
26766,26766,0.13141182
26767,26767,0.23948961
26768,26768,0.07882962
26769,26769,0.50838155
26770,26770,0.09309679
26771,26771,0.7481382
26772,26772,0.09182176
26773,26773,0.18377277
26774,26774,0.2586851
26775,26775,0.4944785
26776,26776,0.22225425
26777,26777,0.13686198
26778,26778,0.6105186
26779,26779,0.056820452
26780,26780,0.38123867
26781,26781,0.10749844
26782,26782,0.44819844
26783,26783,0.33153087
26784,26784,0.49124023
26785,26785,0.2135629
26786,26786,0.205246
26787,26787,0.3775286
26788,26788,0.55191934
26789,26789,0.81222963
26790,26790,0.116029054
26791,26791,0.5475658
26792,26792,0.36831534
26793,26793,0.83511275
26794,26794,0.3230101
26795,26795,0.16716239
26796,26796,0.36784506
26797,26797,0.16210872
26798,26798,0.29675582
26799,26799,0.074870795
26800,26800,0.2505455
26801,26801,0.17555201
26802,26802,0.6566523
26803,26803,0.66778433
26804,26804,0.75645816
26805,26805,0.7969801
26806,26806,0.33773157
26807,26807,0.4806377
26808,26808,0.34302264
26809,26809,0.6476221
26810,26810,0.59423983
26811,26811,0.40129685
26812,26812,0.3825035
26813,26813,0.31724447
26814,26814,0.28984845
26815,26815,0.4213243
26816,26816,0.6727051
26817,26817,0.52445316
26818,26818,0.74911654
26819,26819,0.20509431
26820,26820,0.82996565
26821,26821,0.2958753
26822,26822,0.6220892
26823,26823,0.6497348
26824,26824,0.09067562
26825,26825,0.057117492
26826,26826,0.33706287
26827,26827,0.12908086
26828,26828,0.13458988
26829,26829,0.076663315
26830,26830,0.17200655
26831,26831,0.10091621
26832,26832,0.5370493
26833,26833,0.11995754
26834,26834,0.3847522
26835,26835,0.439865
26836,26836,0.39795852
26837,26837,0.3519044
26838,26838,0.112095445
26839,26839,0.1242795
26840,26840,0.629363
26841,26841,0.3584544
26842,26842,0.4961837
26843,26843,0.07995087
26844,26844,0.119009465
26845,26845,0.73113763
26846,26846,0.38789317
26847,26847,0.8348011
26848,26848,0.53861433
26849,26849,0.83511275
26850,26850,0.24793586
26851,26851,0.26808688
26852,26852,0.26573864
26853,26853,0.060782075
26854,26854,0.38679945
26855,26855,0.20295957
26856,26856,0.2215243
26857,26857,0.36590734
26858,26858,0.6262372
26859,26859,0.7558159
26860,26860,0.056777537
26861,26861,0.4056639
26862,26862,0.51598614
26863,26863,0.103431225
26864,26864,0.27192992
26865,26865,0.28671986
26866,26866,0.51436156
26867,26867,0.83511275
26868,26868,0.65136284
26869,26869,0.7823537
26870,26870,0.1693855
26871,26871,0.07608017
26872,26872,0.3768901
26873,26873,0.09793207
26874,26874,0.3084128
26875,26875,0.09108999
26876,26876,0.72560203
26877,26877,0.12688652
26878,26878,0.24129713
26879,26879,0.7661005
26880,26880,0.2724862
26881,26881,0.7329808
26882,26882,0.7156091
26883,26883,0.08272964
26884,26884,0.30604255
26885,26885,0.064308524
26886,26886,0.83410704
26887,26887,0.08579293
26888,26888,0.4181913
26889,26889,0.21673107
26890,26890,0.2444697
26891,26891,0.3210523
26892,26892,0.37435275
26893,26893,0.12716514
26894,26894,0.5467917
26895,26895,0.510779
26896,26896,0.2794174
26897,26897,0.098478705
26898,26898,0.47883815
26899,26899,0.25086236
26900,26900,0.09497514
26901,26901,0.11952439
26902,26902,0.17675105
26903,26903,0.38271612
26904,26904,0.5114738
26905,26905,0.14118293
26906,26906,0.21717173
26907,26907,0.61263734
26908,26908,0.4822326
26909,26909,0.5712805
26910,26910,0.3590861
26911,26911,0.2168715
26912,26912,0.16519433
26913,26913,0.28495002
26914,26914,0.5181455
26915,26915,0.05985269
26916,26916,0.64468753
26917,26917,0.76040447
26918,26918,0.3510204
26919,26919,0.060997635
26920,26920,0.20448643
26921,26921,0.61931986
26922,26922,0.10328868
26923,26923,0.067638785
26924,26924,0.35378397
26925,26925,0.09595704
26926,26926,0.15359625
26927,26927,0.7454088
26928,26928,0.22876158
26929,26929,0.2840715
26930,26930,0.7351051
26931,26931,0.35354832
26932,26932,0.38578182
26933,26933,0.067699075
26934,26934,0.82991344
26935,26935,0.32466155
26936,26936,0.14420056
26937,26937,0.2964995
26938,26938,0.5227239
26939,26939,0.3225664
26940,26940,0.4999267
26941,26941,0.12802765
26942,26942,0.5455083
26943,26943,0.3518574
26944,26944,0.538234
26945,26945,0.2942981
26946,26946,0.44288808
26947,26947,0.14894223
26948,26948,0.82795846
26949,26949,0.28177834
26950,26950,0.83263326
26951,26951,0.40060848
26952,26952,0.6425469
26953,26953,0.8299509
26954,26954,0.44557017
26955,26955,0.7938571
26956,26956,0.5134975
26957,26957,0.41611907
26958,26958,0.09318721
26959,26959,0.6508156
26960,26960,0.21839646
26961,26961,0.20173922
26962,26962,0.45107841
26963,26963,0.37634987
26964,26964,0.08566618
26965,26965,0.29978925
26966,26966,0.3189264
26967,26967,0.32922816
26968,26968,0.708369
26969,26969,0.44212693
26970,26970,0.4288893
26971,26971,0.29233944
26972,26972,0.24329728
26973,26973,0.16175753
26974,26974,0.33354217
26975,26975,0.23715383
26976,26976,0.11876404
26977,26977,0.7433312
26978,26978,0.32969794
26979,26979,0.28188574
26980,26980,0.6509089
26981,26981,0.83167493
26982,26982,0.33733156
26983,26983,0.055193752
26984,26984,0.07523057
26985,26985,0.34524405
26986,26986,0.056621313
26987,26987,0.63778126
26988,26988,0.72004586
26989,26989,0.07359874
26990,26990,0.25256702
26991,26991,0.20297155
26992,26992,0.5751942
26993,26993,0.57203543
26994,26994,0.13794255
26995,26995,0.4390567
26996,26996,0.30625552
26997,26997,0.29127467
26998,26998,0.47861305
26999,26999,0.15848416
27000,27000,0.17619818
27001,27001,0.61904305
27002,27002,0.38133013
27003,27003,0.32052448
27004,27004,0.10080451
27005,27005,0.15954846
27006,27006,0.30864972
27007,27007,0.76738155
27008,27008,0.09491804
27009,27009,0.25328046
27010,27010,0.6344864
27011,27011,0.38721836
27012,27012,0.11064738
27013,27013,0.62535733
27014,27014,0.6514224
27015,27015,0.48552737
27016,27016,0.12598196
27017,27017,0.5849372
27018,27018,0.72147274
27019,27019,0.20631179
27020,27020,0.41938305
27021,27021,0.7373522
27022,27022,0.43352675
27023,27023,0.7495678
27024,27024,0.42486608
27025,27025,0.20077103
27026,27026,0.16656846
27027,27027,0.41387045
27028,27028,0.57188153
27029,27029,0.2925124
27030,27030,0.77775836
27031,27031,0.23617154
27032,27032,0.45247918
27033,27033,0.18711469
27034,27034,0.14681062
27035,27035,0.6897307
27036,27036,0.44683546
27037,27037,0.7494447
27038,27038,0.7296285
27039,27039,0.25151944
27040,27040,0.5426844
27041,27041,0.049743503
27042,27042,0.1199204
27043,27043,0.3130871
27044,27044,0.83511275
27045,27045,0.09038448
27046,27046,0.2389029
27047,27047,0.75678426
27048,27048,0.22436693
27049,27049,0.83511275
27050,27050,0.3059936
27051,27051,0.40266424
27052,27052,0.27367523
27053,27053,0.2676051
27054,27054,0.5838721
27055,27055,0.7890128
27056,27056,0.33159655
27057,27057,0.32734478
27058,27058,0.043625772
27059,27059,0.25040352
27060,27060,0.10041776
27061,27061,0.15537694
27062,27062,0.2933764
27063,27063,0.20253271
27064,27064,0.6159891
27065,27065,0.14591765
27066,27066,0.118186444
27067,27067,0.21736589
27068,27068,0.70733833
27069,27069,0.29024664
27070,27070,0.28953874
27071,27071,0.02291143
27072,27072,0.065295875
27073,27073,0.7212968
27074,27074,0.83511275
27075,27075,0.26414716
27076,27076,0.32144147
27077,27077,0.73417395
27078,27078,0.26772684
27079,27079,0.14007157
27080,27080,0.257685
27081,27081,0.38712132
27082,27082,0.078098536
27083,27083,0.39655244
27084,27084,0.2522427
27085,27085,0.49017867
27086,27086,0.67386264
27087,27087,0.806676
27088,27088,0.8199643
27089,27089,0.13601005
27090,27090,0.33984703
27091,27091,0.57547635
27092,27092,0.83511275
27093,27093,0.7166824
27094,27094,0.030169398
27095,27095,0.28766814
27096,27096,0.83511275
27097,27097,0.315983
27098,27098,0.08384195
27099,27099,0.2483742
27100,27100,0.4089691
27101,27101,0.71404827
27102,27102,0.7653513
27103,27103,0.42771894
27104,27104,0.113648295
27105,27105,0.10893005
27106,27106,0.63038623
27107,27107,0.34878302
27108,27108,0.40508428
27109,27109,0.0886381
27110,27110,0.08982703
27111,27111,0.3659153
27112,27112,0.142441
27113,27113,0.3898032
27114,27114,0.31009668
27115,27115,0.09266105
27116,27116,0.62101954
27117,27117,0.31036806
27118,27118,0.75783414
27119,27119,0.3356834
27120,27120,0.20516846
27121,27121,0.1231429
27122,27122,0.1709702
27123,27123,0.26692227
27124,27124,0.5565394
27125,27125,0.42306367
27126,27126,0.13617742
27127,27127,0.324463
27128,27128,0.81557935
27129,27129,0.110358596
27130,27130,0.56765705
27131,27131,0.10111812
27132,27132,0.02154103
27133,27133,0.77340347
27134,27134,0.08135396
27135,27135,0.06510794
27136,27136,0.20999849
27137,27137,0.18122497
27138,27138,0.21021214
27139,27139,0.052312642
27140,27140,0.79360706
27141,27141,0.15493494
27142,27142,0.74570954
27143,27143,0.087887675
27144,27144,0.035205364
27145,27145,0.27413097
27146,27146,0.34981957
27147,27147,0.29739785
27148,27148,0.29023898
27149,27149,0.4143936
27150,27150,0.5545161
27151,27151,0.3646033
27152,27152,0.060847312
27153,27153,0.6785912
27154,27154,0.53138435
27155,27155,0.41601872
27156,27156,0.25615826
27157,27157,0.36315215
27158,27158,0.07625988
27159,27159,0.27414876
27160,27160,0.11089504
27161,27161,0.04179904
27162,27162,0.16944054
27163,27163,0.1914458
27164,27164,0.6816204
27165,27165,0.25739813
27166,27166,0.16388294
27167,27167,0.25591403
27168,27168,0.22825849
27169,27169,0.10960251
27170,27170,0.7492876
27171,27171,0.09459764
27172,27172,0.21723187
27173,27173,0.25670022
27174,27174,0.105214804
27175,27175,0.59343123
27176,27176,0.47906068
27177,27177,0.83511275
27178,27178,0.7209079
27179,27179,0.49147588
27180,27180,0.6236221
27181,27181,0.05369717
27182,27182,0.31708696
27183,27183,0.0798766
27184,27184,0.771353
27185,27185,0.09707904
27186,27186,0.39275712
27187,27187,0.35029447
27188,27188,0.7073342
27189,27189,0.3405782
27190,27190,0.041757524
27191,27191,0.07822806
27192,27192,0.2364279
27193,27193,0.5086074
27194,27194,0.3152899
27195,27195,0.12210864
27196,27196,0.04268697
27197,27197,0.058172196
27198,27198,0.1728665
27199,27199,0.06507516
27200,27200,0.5665662
27201,27201,0.17505509
27202,27202,0.7197816
27203,27203,0.20941082
27204,27204,0.77960134
27205,27205,0.2643819
27206,27206,0.7893182
27207,27207,0.4583873
27208,27208,0.83511275
27209,27209,0.42166263
27210,27210,0.77857864
27211,27211,0.08049923
27212,27212,0.75964636
27213,27213,0.40741587
27214,27214,0.12517053
27215,27215,0.62114483
27216,27216,0.30037382
27217,27217,0.8255441
27218,27218,0.077346504
27219,27219,0.34608102
27220,27220,0.80145466
27221,27221,0.3334967
27222,27222,0.17195329
27223,27223,0.5740201
27224,27224,0.83511275
27225,27225,0.12360737
27226,27226,0.3605175
27227,27227,0.6162441
27228,27228,0.49567622
27229,27229,0.10927832
27230,27230,0.18914348
27231,27231,0.3041978
27232,27232,0.21907005
27233,27233,0.15970337
27234,27234,0.20556644
27235,27235,0.32184452
27236,27236,0.46496156
27237,27237,0.3541044
27238,27238,0.30488533
27239,27239,0.28034222
27240,27240,0.17665958
27241,27241,0.27690512
27242,27242,0.83511275
27243,27243,0.23037195
27244,27244,0.27544743
27245,27245,0.03450039
27246,27246,0.7148402
27247,27247,0.37697548
27248,27248,0.29300368
27249,27249,0.45852214
27250,27250,0.3526759
27251,27251,0.46082443
27252,27252,0.16520944
27253,27253,0.34588063
27254,27254,0.29092613
27255,27255,0.14266726
27256,27256,0.31322354
27257,27257,0.36775047
27258,27258,0.35258037
27259,27259,0.42166826
27260,27260,0.24460489
27261,27261,0.7441524
27262,27262,0.17116758
27263,27263,0.13379678
27264,27264,0.33875102
27265,27265,0.7991276
27266,27266,0.07701942
27267,27267,0.33518314
27268,27268,0.23901269
27269,27269,0.2847848
27270,27270,0.2204161
27271,27271,0.18085453
27272,27272,0.23962978
27273,27273,0.3380524
27274,27274,0.6262391
27275,27275,0.61489034
27276,27276,0.047994494
27277,27277,0.44012147
27278,27278,0.1406343
27279,27279,0.19159618
27280,27280,0.49099222
27281,27281,0.22983429
27282,27282,0.37263966
27283,27283,0.16520944
27284,27284,0.8106831
27285,27285,0.83511275
27286,27286,0.15920368
27287,27287,0.29512635
27288,27288,0.13921371
27289,27289,0.45442533
27290,27290,0.6089487
27291,27291,0.19240293
27292,27292,0.1870394
27293,27293,0.44424212
27294,27294,0.63752043
27295,27295,0.22791615
27296,27296,0.15894285
27297,27297,0.30049738
27298,27298,0.10420209
27299,27299,0.6457087
27300,27300,0.6784287
27301,27301,0.5164512
27302,27302,0.45225188
27303,27303,0.66691434
27304,27304,0.45679083
27305,27305,0.4281841
27306,27306,0.5498451
27307,27307,0.058187425
27308,27308,0.78139496
27309,27309,0.29953855
27310,27310,0.3723958
27311,27311,0.62543356
27312,27312,0.24498504
27313,27313,0.6037777
27314,27314,0.076354116
27315,27315,0.16865307
27316,27316,0.13340509
27317,27317,0.24806622
27318,27318,0.41450757
27319,27319,0.10399145
27320,27320,0.43765995
27321,27321,0.4795038
27322,27322,0.42225832
27323,27323,0.5387027
27324,27324,0.5279818
27325,27325,0.1406756
27326,27326,0.4682155
27327,27327,0.289929
27328,27328,0.5831747
27329,27329,0.83511275
27330,27330,0.11580837
27331,27331,0.39112347
27332,27332,0.093129694
27333,27333,0.33182785
27334,27334,0.27245098
27335,27335,0.3498159
27336,27336,0.4431137
27337,27337,0.32341477
27338,27338,0.23203939
27339,27339,0.3391598
27340,27340,0.5062991
27341,27341,0.39867783
27342,27342,0.787173
27343,27343,0.53529966
27344,27344,0.30806857
27345,27345,0.09366828
27346,27346,0.48947087
27347,27347,0.2926914
27348,27348,0.327758
27349,27349,0.10064036
27350,27350,0.21369174
27351,27351,0.7556901
27352,27352,0.15199867
27353,27353,0.3576845
27354,27354,0.24094343
27355,27355,0.07106337
27356,27356,0.42960975
27357,27357,0.70812345
27358,27358,0.3945154
27359,27359,0.22220173
27360,27360,0.26091135
27361,27361,0.3110454
27362,27362,0.40329507
27363,27363,0.31760794
27364,27364,0.15296647
27365,27365,0.5287295
27366,27366,0.23497465
27367,27367,0.38827145
27368,27368,0.07697201
27369,27369,0.08792102
27370,27370,0.8285111
27371,27371,0.6859962
27372,27372,0.07848945
27373,27373,0.7051154
27374,27374,0.20579764
27375,27375,0.34413987
27376,27376,0.82778203
27377,27377,0.22668135
27378,27378,0.43136242
27379,27379,0.27492976
27380,27380,0.35371274
27381,27381,0.26285782
27382,27382,0.5668791
27383,27383,0.2199693
27384,27384,0.3210137
27385,27385,0.8159281
27386,27386,0.3052695
27387,27387,0.770717
27388,27388,0.3763505
27389,27389,0.54707325
27390,27390,0.068107694
27391,27391,0.33617425
27392,27392,0.1150206
27393,27393,0.6902054
27394,27394,0.65137124
27395,27395,0.058200896
27396,27396,0.1448439
27397,27397,0.83511275
27398,27398,0.8126924
27399,27399,0.078504235
27400,27400,0.34764674
27401,27401,0.15344828
27402,27402,0.44635618
27403,27403,0.30214912
27404,27404,0.1681892
27405,27405,0.3341837
27406,27406,0.5289515
27407,27407,0.534227
27408,27408,0.48201987
27409,27409,0.83511275
27410,27410,0.45572764
27411,27411,0.60200965
27412,27412,0.07892445
27413,27413,0.31330603
27414,27414,0.6485863
27415,27415,0.83511275
27416,27416,0.8279339
27417,27417,0.82246244
27418,27418,0.15249631
27419,27419,0.2102848
27420,27420,0.7863949
27421,27421,0.22253707
27422,27422,0.10180512
27423,27423,0.16410172
27424,27424,0.61812854
27425,27425,0.020610154
27426,27426,0.12891844
27427,27427,0.16807753
27428,27428,0.15948376
27429,27429,0.77191424
27430,27430,0.2116051
27431,27431,0.22673085
27432,27432,0.5650388
27433,27433,0.1218313
27434,27434,0.33517897
27435,27435,0.07588416
27436,27436,0.17426899
27437,27437,0.83511275
27438,27438,0.6925497
27439,27439,0.278757
27440,27440,0.20062253
27441,27441,0.1375762
27442,27442,0.22881517
27443,27443,0.06513131
27444,27444,0.05764845
27445,27445,0.22898847
27446,27446,0.82499564
27447,27447,0.6543211
27448,27448,0.54211444
27449,27449,0.34650093
27450,27450,0.63985467
27451,27451,0.14263481
27452,27452,0.671961
27453,27453,0.15839034
27454,27454,0.093503475
27455,27455,0.7382854
27456,27456,0.24491549
27457,27457,0.22651693
27458,27458,0.5926569
27459,27459,0.08666214
27460,27460,0.5953603
27461,27461,0.12134075
27462,27462,0.2342827
27463,27463,0.10648736
27464,27464,0.21928102
27465,27465,0.0729087
27466,27466,0.2994446
27467,27467,0.24761894
27468,27468,0.29605508
27469,27469,0.5074027
27470,27470,0.2554464
27471,27471,0.18189329
27472,27472,0.58289146
27473,27473,0.7610876
27474,27474,0.60636187
27475,27475,0.47652406
27476,27476,0.36627585
27477,27477,0.5952473
27478,27478,0.18581706
27479,27479,0.2244846
27480,27480,0.23914906
27481,27481,0.08748481
27482,27482,0.17330998
27483,27483,0.3268085
27484,27484,0.12742618
27485,27485,0.48251754
27486,27486,0.2692055
27487,27487,0.4182272
27488,27488,0.7370934
27489,27489,0.6523785
27490,27490,0.49397546
27491,27491,0.40105277
27492,27492,0.8204689
27493,27493,0.35259575
27494,27494,0.4355848
27495,27495,0.06623569
27496,27496,0.33554232
27497,27497,0.7541623
27498,27498,0.2035586
27499,27499,0.19967243
27500,27500,0.72561955
27501,27501,0.058874726
27502,27502,0.40990314
27503,27503,0.83511275
27504,27504,0.52589536
27505,27505,0.13138676
27506,27506,0.455122
27507,27507,0.7957443
27508,27508,0.81419826
27509,27509,0.76245683
27510,27510,0.31187057
27511,27511,0.26365006
27512,27512,0.05976969
27513,27513,0.7605922
27514,27514,0.44425207
27515,27515,0.5531866
27516,27516,0.13789272
27517,27517,0.28650707
27518,27518,0.5916599
27519,27519,0.8292836
27520,27520,0.5008511
27521,27521,0.26784462
27522,27522,0.5252335
27523,27523,0.3616861
27524,27524,0.28526837
27525,27525,0.57045966
27526,27526,0.60990137
27527,27527,0.10182035
27528,27528,0.83511275
27529,27529,0.61724794
27530,27530,0.24864805
27531,27531,0.34292057
27532,27532,0.8244455
27533,27533,0.5901757
27534,27534,0.29617524
27535,27535,0.14756957
27536,27536,0.2782678
27537,27537,0.75539476
27538,27538,0.08002865
27539,27539,0.19319838
27540,27540,0.29261303
27541,27541,0.15341532
27542,27542,0.5625494
27543,27543,0.16804597
27544,27544,0.12455541
27545,27545,0.2643013
27546,27546,0.7020577
27547,27547,0.42542
27548,27548,0.34764314
27549,27549,0.43029404
27550,27550,0.35579544
27551,27551,0.73678327
27552,27552,0.14242637
27553,27553,0.5200003
27554,27554,0.481254
27555,27555,0.27065468
27556,27556,0.28746334
27557,27557,0.41703993
27558,27558,0.63981044
27559,27559,0.6000132
27560,27560,0.15208167
27561,27561,0.09899977
27562,27562,0.2229675
27563,27563,0.5426056
27564,27564,0.40994176
27565,27565,0.21328798
27566,27566,0.83511275
27567,27567,0.63901454
27568,27568,0.3168398
27569,27569,0.165445
27570,27570,0.2452937
27571,27571,0.20942229
27572,27572,0.21059248
27573,27573,0.07009056
27574,27574,0.11030263
27575,27575,0.2625472
27576,27576,0.2064918
27577,27577,0.7324371
27578,27578,0.088427484
27579,27579,0.47776228
27580,27580,0.3013454
27581,27581,0.13096064
27582,27582,0.33379233
27583,27583,0.32464722
27584,27584,0.37083545
27585,27585,0.40760788
27586,27586,0.3965028
27587,27587,0.18075567
27588,27588,0.06893933
27589,27589,0.22005185
27590,27590,0.19174299
27591,27591,0.8232021
27592,27592,0.24257725
27593,27593,0.6723448
27594,27594,0.060734272
27595,27595,0.37401333
27596,27596,0.070690095
27597,27597,0.33130705
27598,27598,0.41147575
27599,27599,0.27850115
27600,27600,0.17986616
27601,27601,0.04403487
27602,27602,0.3119849
27603,27603,0.072139055
27604,27604,0.053753227
27605,27605,0.49078432
27606,27606,0.05801946
27607,27607,0.24447727
27608,27608,0.42295182
27609,27609,0.22240067
27610,27610,0.5511439
27611,27611,0.11656994
27612,27612,0.090034604
27613,27613,0.3090477
27614,27614,0.35800436
27615,27615,0.82143664
27616,27616,0.34004217
27617,27617,0.03440258
27618,27618,0.035609186
27619,27619,0.041734725
27620,27620,0.46517402
27621,27621,0.45659664
27622,27622,0.41726172
27623,27623,0.3175547
27624,27624,0.26784945
27625,27625,0.13662258
27626,27626,0.24446687
27627,27627,0.36840567
27628,27628,0.83511275
27629,27629,0.7759482
27630,27630,0.13810164
27631,27631,0.5056681
27632,27632,0.61722
27633,27633,0.454409
27634,27634,0.48804674
27635,27635,0.11088824
27636,27636,0.22128412
27637,27637,0.18194237
27638,27638,0.45509988
27639,27639,0.19380239
27640,27640,0.12225005
27641,27641,0.40898666
27642,27642,0.6820737
27643,27643,0.6993194
27644,27644,0.3205509
27645,27645,0.19427899
27646,27646,0.3060122
27647,27647,0.4606796
27648,27648,0.77530324
27649,27649,0.29437262
27650,27650,0.44416034
27651,27651,0.1665059
27652,27652,0.27847487
27653,27653,0.32206118
27654,27654,0.26217464
27655,27655,0.08252543
27656,27656,0.08024049
27657,27657,0.08956465
27658,27658,0.3056771
27659,27659,0.3925121
27660,27660,0.49850902
27661,27661,0.20098284
27662,27662,0.050847262
27663,27663,0.30295005
27664,27664,0.5351669
27665,27665,0.026199877
27666,27666,0.83511275
27667,27667,0.55324876
27668,27668,0.2026239
27669,27669,0.6760604
